"","concentration","time","sim"
"2031",9.47645541685555e-34,7860.27937742067,"Sim2"
"2032",3.94103644052782e-34,7867.14450248983,"Sim2"
"2033",1.6389849941089e-34,7874.00962755899,"Sim2"
"2034",6.81615572819816e-35,7880.87475262815,"Sim2"
"2035",2.83467994387029e-35,7887.73987769731,"Sim2"
"2036",1.17887717132669e-35,7894.60500276648,"Sim2"
"2037",4.90267477314475e-36,7901.47012783564,"Sim2"
"2038",2.03890791304236e-36,7908.3352529048,"Sim2"
"2039",8.47934172716952e-37,7915.20037797396,"Sim2"
"2040",3.52636014928372e-37,7922.06550304312,"Sim2"
"2041",1.46653081130241e-37,7928.93062811228,"Sim2"
"2042",6.09895906671971e-38,7935.79575318145,"Sim2"
"2043",2.53641460587439e-38,7942.66087825061,"Sim2"
"2044",1.05483558464889e-38,7949.52600331977,"Sim2"
"2045",4.38681478991876e-39,7956.39112838893,"Sim2"
"2046",1.82437379636329e-39,7963.25625345809,"Sim2"
"2047",7.5871444504696e-40,7970.12137852726,"Sim2"
"2048",3.15531614338253e-40,7976.98650359642,"Sim2"
"2049",1.31222227673208e-40,7983.85162866558,"Sim2"
"2050",5.45722591748289e-41,7990.71675373474,"Sim2"
"2051",2.2695327798133e-41,7997.5818788039,"Sim2"
"2052",9.43845667474738e-42,8004.44700387307,"Sim2"
"2053",3.925233651325e-42,8011.31212894223,"Sim2"
"2054",1.63241298322817e-42,8018.17725401139,"Sim2"
"2055",6.78882427014854e-43,8025.04237908055,"Sim2"
"2056",2.82331342892265e-43,8031.90750414971,"Sim2"
"2057",1.17415010327857e-43,8038.77262921887,"Sim2"
"2058",4.88301600136247e-44,8045.63775428804,"Sim2"
"2059",2.03073228908151e-44,8052.5028793572,"Sim2"
"2060",8.44534121691917e-45,8059.36800442636,"Sim2"
"2061",3.51222013131299e-45,8066.23312949552,"Sim2"
"2062",1.46065030813524e-45,8073.09825456468,"Sim2"
"2063",6.0745034277165e-46,8079.96337963385,"Sim2"
"2064",2.52624407688983e-46,8086.82850470301,"Sim2"
"2065",1.05060589922492e-46,8093.69362977217,"Sim2"
"2066",4.36922451628312e-47,8100.55875484133,"Sim2"
"2067",1.81705841246209e-47,8107.42387991049,"Sim2"
"2068",7.55672147767768e-48,8114.28900497966,"Sim2"
"2069",3.14266393967049e-48,8121.15413004882,"Sim2"
"2070",1.30696052076018e-48,8128.01925511798,"Sim2"
"2071",5.43534350352719e-49,8134.88438018714,"Sim2"
"2072",2.26043239501618e-49,8141.7495052563,"Sim2"
"2073",9.40061030020053e-50,8148.61463032546,"Sim2"
"2074",3.90949422823167e-50,8155.47975539463,"Sim2"
"2075",1.62586732483216e-50,8162.34488046379,"Sim2"
"2076",6.76160240592701e-51,8169.21000553295,"Sim2"
"2077",2.81199249148804e-51,8176.07513060211,"Sim2"
"2078",1.16944198985344e-51,8182.94025567127,"Sim2"
"2079",4.86343605742944e-52,8189.80538074044,"Sim2"
"2080",2.02258944778177e-52,8196.6705058096,"Sim2"
"2081",8.41147704209845e-53,8203.53563087876,"Sim2"
"2082",3.49813681206268e-53,8210.40075594792,"Sim2"
"2083",1.45479338464143e-53,8217.26588101708,"Sim2"
"2084",6.05014585106665e-54,8224.13100608625,"Sim2"
"2085",2.51611432974732e-54,8230.99613115541,"Sim2"
"2086",1.04639317401641e-54,8237.86125622457,"Sim2"
"2087",4.3517047762217e-55,8244.72638129373,"Sim2"
"2088",1.80977236182676e-55,8251.59150636289,"Sim2"
"2089",7.52642049508637e-56,8258.45663143205,"Sim2"
"2090",3.13006246883322e-56,8265.32175650122,"Sim2"
"2091",1.30171986340579e-56,8272.18688157038,"Sim2"
"2092",5.41354883379314e-57,8279.05200663954,"Sim2"
"2093",2.25136850099116e-57,8285.9171317087,"Sim2"
"2094",9.36291568225073e-58,8292.78225677786,"Sim2"
"2095",3.89381791716206e-58,8299.64738184703,"Sim2"
"2096",1.61934791325255e-58,8306.51250691619,"Sim2"
"2097",6.73448969608364e-59,8313.37763198535,"Sim2"
"2098",2.80071694880949e-59,8320.24275705451,"Sim2"
"2099",1.16475275504695e-59,8327.10788212367,"Sim2"
"2100",4.84393462526135e-60,8333.97300719284,"Sim2"
"2101",2.01447925769104e-60,8340.838132262,"Sim2"
"2102",8.37774865602881e-61,8347.70325733116,"Sim2"
"2103",3.48410996418196e-61,8354.56838240032,"Sim2"
"2104",1.44895994627107e-61,8361.43350746948,"Sim2"
"2105",6.02588594355919e-62,8368.29863253864,"Sim2"
"2106",2.50602520091961e-62,8375.16375760781,"Sim2"
"2107",1.04219734101618e-62,8382.02888267697,"Sim2"
"2108",4.3342552869086e-63,8388.89400774613,"Sim2"
"2109",1.80251552683662e-63,8395.75913281529,"Sim2"
"2110",7.49624101353869e-64,8402.62425788445,"Sim2"
"2111",3.11751152744177e-64,8409.48938295362,"Sim2"
"2112",1.29650022006755e-64,8416.35450802278,"Sim2"
"2113",5.39184155644349e-65,8423.21963309194,"Sim2"
"2114",2.24234095141736e-65,8430.0847581611,"Sim2"
"2115",9.32537221238356e-66,8436.94988323026,"Sim2"
"2116",3.87820446504923e-66,8443.81500829943,"Sim2"
"2117",1.61285464324469e-66,8450.68013336859,"Sim2"
"2118",6.70748570293063e-67,8457.54525843775,"Sim2"
"2119",2.78948661886286e-67,8464.41038350691,"Sim2"
"2120",1.16008232315951e-67,8471.27550857607,"Sim2"
"2121",4.82451139004127e-68,8478.14063364523,"Sim2"
"2122",2.00640158788435e-68,8485.0057587144,"Sim2"
"2123",8.34415551422378e-69,8491.87088378356,"Sim2"
"2124",3.47013936123163e-69,8498.73600885272,"Sim2"
"2125",1.44314989885339e-69,8505.60113392188,"Sim2"
"2126",6.00172331355988e-70,8512.46625899104,"Sim2"
"2127",2.49597652753516e-70,8519.33138406021,"Sim2"
"2128",1.03801833248978e-70,8526.19650912937,"Sim2"
"2129",4.31687576665198e-71,8533.06163419853,"Sim2"
"2130",1.79528779034262e-71,8539.92675926769,"Sim2"
"2131",7.46618254583911e-72,8546.79188433685,"Sim2"
"2132",3.1050109128829e-72,8553.65700940602,"Sim2"
"2133",1.29130150648337e-72,8560.52213447518,"Sim2"
"2134",5.37022132105179e-73,8567.38725954434,"Sim2"
"2135",2.23334960056059e-73,8574.2523846135,"Sim2"
"2136",3.14504548763871e-74,9060,"Sim2"
"2137",1.30795095092787e-74,9066.86512506916,"Sim2"
"2138",5.4394624712329e-75,9073.73025013832,"Sim2"
"2139",2.26214537746705e-75,9080.59537520749,"Sim2"
"2140",9.40773419406583e-76,9087.46050027665,"Sim2"
"2141",3.91245688927808e-76,9094.32562534581,"Sim2"
"2142",1.62709942635444e-76,9101.19075041497,"Sim2"
"2143",6.76672642834267e-77,9108.05587548413,"Sim2"
"2144",2.81412345271498e-77,9114.9210005533,"Sim2"
"2145",1.17032820684907e-77,9121.78612562246,"Sim2"
"2146",4.86712162689646e-78,9128.65125069162,"Sim2"
"2147",2.02412219002923e-78,9135.51637576078,"Sim2"
"2148",8.41785135906136e-79,9142.38150082994,"Sim2"
"2149",3.5007877415853e-79,9149.2466258991,"Sim2"
"2150",1.45589584430491e-79,9156.11175096827,"Sim2"
"2151",6.0547307232756e-80,9162.97687603743,"Sim2"
"2152",2.51802107099769e-80,9169.84200110659,"Sim2"
"2153",1.04718614316149e-80,9176.70712617575,"Sim2"
"2154",4.35500254966075e-81,9183.57225124491,"Sim2"
"2155",1.811143828765e-81,9190.43737631408,"Sim2"
"2156",7.53212410571167e-82,9197.30250138324,"Sim2"
"2157",3.13243446725754e-82,9204.1676264524,"Sim2"
"2158",1.30270632214124e-82,9211.03275152156,"Sim2"
"2159",5.4176512852399e-83,9217.89787659072,"Sim2"
"2160",2.25307461471575e-83,9224.76300165989,"Sim2"
"2161",9.37001101068793e-84,9231.62812672905,"Sim2"
"2162",3.8967686985142e-84,9238.49325179821,"Sim2"
"2163",1.62057507428748e-84,9245.35837686737,"Sim2"
"2164",6.73959317216655e-85,9252.22350193653,"Sim2"
"2165",2.8028393652966e-85,9259.08862700569,"Sim2"
"2166",1.16563541848488e-85,9265.95375207486,"Sim2"
"2167",4.84760541631201e-86,9272.81887714402,"Sim2"
"2168",2.01600585394037e-86,9279.68400221318,"Sim2"
"2169",8.38409741322114e-87,9286.54912728234,"Sim2"
"2170",3.48675026399306e-87,9293.4142523515,"Sim2"
"2171",1.45005798528584e-87,9300.27937742067,"Sim2"
"2172",6.0304524313228e-88,9307.14450248983,"Sim2"
"2173",2.50792429650862e-88,9314.00962755899,"Sim2"
"2174",1.04298713050931e-88,9320.87475262815,"Sim2"
"2175",4.33753983691791e-89,9327.73987769731,"Sim2"
"2176",1.80388149445933e-89,9334.60500276648,"Sim2"
"2177",7.50192175379531e-90,9341.47012783564,"Sim2"
"2178",3.119874014614e-90,9348.3352529048,"Sim2"
"2179",1.29748272329545e-90,9355.20037797396,"Sim2"
"2180",5.39592755785829e-91,9362.06550304312,"Sim2"
"2181",2.24404022395793e-91,9368.93062811228,"Sim2"
"2182",9.33243908993447e-92,9375.79575318145,"Sim2"
"2183",3.88114341434238e-92,9382.66087825061,"Sim2"
"2184",1.61407688360268e-92,9389.52600331977,"Sim2"
"2185",6.71256871506758e-93,9396.39112838893,"Sim2"
"2186",2.79160052487288e-93,9403.25625345809,"Sim2"
"2187",1.16096144728882e-93,9410.12137852726,"Sim2"
"2188",4.82816746193416e-94,9416.98650359642,"Sim2"
"2189",2.00792206277979e-94,9423.85162866558,"Sim2"
"2190",8.35047881413523e-95,9430.71675373474,"Sim2"
"2191",3.47276907395429e-95,9437.5818788039,"Sim2"
"2192",1.4442435349454e-95,9444.44700387307,"Sim2"
"2193",6.00627149059618e-96,9451.31212894223,"Sim2"
"2194",2.49786800812042e-96,9458.17725401139,"Sim2"
"2195",1.03880495508074e-96,9465.04237908055,"Sim2"
"2196",4.32014714625492e-97,9471.90750414971,"Sim2"
"2197",1.79664828070097e-97,9478.77262921887,"Sim2"
"2198",7.47184050743277e-98,9485.63775428804,"Sim2"
"2199",3.1073639269413e-98,9492.5028793572,"Sim2"
"2200",1.29228007006451e-98,9499.36800442636,"Sim2"
"2201",5.37429093839605e-99,9506.23312949552,"Sim2"
"2202",2.23504205934894e-99,9513.09825456468,"Sim2"
"2203",9.29501782527176e-100,9519.96337963385,"Sim2"
"2204",3.86558078451941e-100,9526.82850470301,"Sim2"
"2205",1.60760474939797e-100,9533.69362977217,"Sim2"
"2206",6.68565262078264e-101,9540.55875484133,"Sim2"
"2207",2.78040675001219e-101,9547.42387991049,"Sim2"
"2208",1.1563062178077e-101,9554.28900497966,"Sim2"
"2209",4.80880744997075e-102,9561.15413004882,"Sim2"
"2210",1.99987068604866e-102,9568.01925511798,"Sim2"
"2211",8.3169950190895e-103,9574.88438018714,"Sim2"
"2212",3.45884394576683e-103,9581.7495052563,"Sim2"
"2213",1.43845239941933e-103,9588.61463032546,"Sim2"
"2214",5.98218751073629e-104,9595.47975539463,"Sim2"
"2215",2.48785204349171e-104,9602.34488046379,"Sim2"
"2216",1.03463954936178e-104,9609.21000553295,"Sim2"
"2217",4.30282419689689e-105,9616.07513060211,"Sim2"
"2218",1.78944407072221e-105,9622.94025567127,"Sim2"
"2219",7.44187988101434e-106,9629.80538074044,"Sim2"
"2220",3.09490400228572e-106,9636.6705058096,"Sim2"
"2221",1.2870982784606e-106,9643.53563087876,"Sim2"
"2222",5.35274107756737e-107,9650.40075594792,"Sim2"
"2223",2.22607997562901e-107,9657.26588101708,"Sim2"
"2224",9.25774661259818e-108,9664.13100608625,"Sim2"
"2225",3.85008055781355e-108,9670.99613115541,"Sim2"
"2226",1.60115856719196e-108,9677.86125622457,"Sim2"
"2227",6.65884445479791e-109,9684.72638129373,"Sim2"
"2228",2.76925786001038e-109,9691.59150636289,"Sim2"
"2229",1.1516696548909e-109,9698.45663143205,"Sim2"
"2230",4.78952506788786e-110,9705.32175650122,"Sim2"
"2231",1.99185159377142e-110,9712.18688157038,"Sim2"
"2232",8.28364548754597e-111,9719.05200663954,"Sim2"
"2233",3.44497465463359e-111,9725.9171317087,"Sim2"
"2234",1.43268448521976e-111,9732.78225677786,"Sim2"
"2235",5.95820010294889e-112,9739.64738184703,"Sim2"
"2236",2.47787624093205e-112,9746.51250691619,"Sim2"
"2237",1.03049084610917e-112,9753.37763198535,"Sim2"
"2238",4.28557070919474e-113,9760.24275705451,"Sim2"
"2239",1.78226874822352e-113,9767.10788212367,"Sim2"
"2240",7.41203939087753e-114,9773.97300719284,"Sim2"
"2241",3.0824940395033e-114,9780.838132262,"Sim2"
"2242",1.28193726483265e-114,9787.70325733116,"Sim2"
"2243",5.33127762748703e-115,9794.56838240032,"Sim2"
"2244",2.21715382812077e-115,9801.43350746948,"Sim2"
"2245",9.22062485023446e-116,9808.29863253864,"Sim2"
"2246",3.83464248400044e-116,9815.16375760781,"Sim2"
"2247",1.59473823292216e-116,9822.02888267697,"Sim2"
"2248",6.63214378434193e-117,9828.89400774613,"Sim2"
"2249",2.75815367488792e-117,9835.75913281529,"Sim2"
"2250",1.14705168368912e-117,9842.62425788445,"Sim2"
"2251",4.77032000440478e-118,9849.48938295362,"Sim2"
"2252",1.98386465649371e-118,9856.35450802278,"Sim2"
"2253",8.25042968113412e-119,9863.21963309194,"Sim2"
"2254",3.43116097665883e-119,9870.0847581611,"Sim2"
"2255",1.42693969923371e-119,9876.94988323026,"Sim2"
"2256",5.93430887999879e-120,9883.81500829943,"Sim2"
"2257",2.46794043939938e-120,9890.68013336859,"Sim2"
"2258",1.02635877834927e-120,9897.54525843775,"Sim2"
"2259",4.26838640462076e-121,9904.41038350691,"Sim2"
"2260",1.77512219737174e-121,9911.27550857607,"Sim2"
"2261",7.38231855529921e-122,9918.14063364523,"Sim2"
"2262",3.07013383825667e-122,9925.0057587144,"Sim2"
"2263",1.27679694586501e-122,9931.87088378356,"Sim2"
"2264",5.30990024166473e-123,9938.73600885272,"Sim2"
"2265",2.20826347272702e-123,9945.60113392188,"Sim2"
"2266",9.18365193891394e-124,9952.46625899104,"Sim2"
"2267",3.81926631385908e-124,9959.33138406021,"Sim2"
"2268",1.5883436429434e-124,9966.19650912937,"Sim2"
"2269",6.60555017837854e-125,9973.06163419853,"Sim2"
"2270",2.74709401538692e-125,9979.92675926769,"Sim2"
"2271",1.1424522296532e-125,9986.79188433685,"Sim2"
"2272",4.75119194948897e-126,9993.65700940602,"Sim2"
"2273",1.97590974528023e-126,10000.5221344752,"Sim2"
"2274",8.21734706364221e-127,10007.3872595443,"Sim2"
"2275",3.41740268884461e-127,10014.2523846135,"Sim2"
"2276",0,420,"Sim3"
"2277",0,432.172526182141,"Sim3"
"2278",0,444.345052364282,"Sim3"
"2279",0,456.517578546423,"Sim3"
"2280",0,468.690104728565,"Sim3"
"2281",0,480.862630910706,"Sim3"
"2282",0,493.035157092847,"Sim3"
"2283",0,505.207683274988,"Sim3"
"2284",0,517.380209457129,"Sim3"
"2285",0,529.55273563927,"Sim3"
"2286",0,541.725261821412,"Sim3"
"2287",0,553.897788003553,"Sim3"
"2288",0,566.070314185694,"Sim3"
"2289",0,578.242840367835,"Sim3"
"2290",0,590.415366549976,"Sim3"
"2291",0,602.587892732117,"Sim3"
"2292",0,614.760418914258,"Sim3"
"2293",0.000195147482062062,626.9329450964,"Sim3"
"2294",0.000101842522975661,639.105471278541,"Sim3"
"2295",5.31490305509017e-05,651.277997460682,"Sim3"
"2296",2.77371314649753e-05,663.450523642823,"Sim3"
"2297",1.4475305643976e-05,675.623049824964,"Sim3"
"2298",7.55429499806465e-06,687.795576007105,"Sim3"
"2299",3.94239502234852e-06,699.968102189247,"Sim3"
"2300",2.05743600378596e-06,712.140628371388,"Sim3"
"2301",1.07372368463297e-06,724.313154553529,"Sim3"
"2302",5.60349167031366e-07,736.48568073567,"Sim3"
"2303",2.92432022769505e-07,748.658206917811,"Sim3"
"2304",1.52612858147208e-07,760.830733099952,"Sim3"
"2305",7.96447812085808e-08,773.003259282093,"Sim3"
"2306",4.15645919405038e-08,785.175785464235,"Sim3"
"2307",2.16915066745699e-08,797.348311646376,"Sim3"
"2308",1.13202473510729e-08,809.520837828517,"Sim3"
"2309",5.90775007066275e-09,821.693364010658,"Sim3"
"2310",3.08310497244638e-09,833.865890192799,"Sim3"
"2311",1.60899431381281e-09,846.03841637494,"Sim3"
"2312",8.3969333675582e-10,858.210942557082,"Sim3"
"2313",4.38214662251536e-10,870.383468739223,"Sim3"
"2314",2.28693121412811e-10,882.555994921364,"Sim3"
"2315",1.19349141612049e-10,894.728521103505,"Sim3"
"2316",6.22852909415711e-11,906.901047285646,"Sim3"
"2317",3.25051141154123e-11,919.073573467787,"Sim3"
"2318",1.69635948983065e-11,931.246099649929,"Sim3"
"2319",8.85287006998718e-12,943.41862583207,"Sim3"
"2320",4.62008842735916e-12,955.591152014211,"Sim3"
"2321",2.41110700912489e-12,967.763678196352,"Sim3"
"2322",1.25829561508504e-12,979.936204378493,"Sim3"
"2323",6.56672577762071e-13,992.108730560634,"Sim3"
"2324",3.42700768575388e-13,1004.28125674278,"Sim3"
"2325",1.78846842032612e-13,1016.45378292492,"Sim3"
"2326",9.33356322426858e-14,1028.62630910706,"Sim3"
"2327",4.87094999673148e-14,1040.7988352892,"Sim3"
"2328",2.5420253016519e-14,1052.97136147134,"Sim3"
"2329",1.32661855255638e-14,1065.14388765348,"Sim3"
"2330",6.9232858651845e-15,1077.31641383562,"Sim3"
"2331",3.61308735496719e-15,1089.48894001776,"Sim3"
"2332",1.885578681688e-15,1101.6614661999,"Sim3"
"2333",9.84035705626763e-16,1113.83399238205,"Sim3"
"2334",5.1354328480289e-16,1126.00651856419,"Sim3"
"2335",2.68005219585164e-16,1138.17904474633,"Sim3"
"2336",1.39865128900402e-16,1150.35157092847,"Sim3"
"2337",7.29920645299587e-17,1162.52409711061,"Sim3"
"2338",3.80927077837937e-17,1174.69662329275,"Sim3"
"2339",1.98796183618828e-17,1186.86914947489,"Sim3"
"2340",1.03746687806279e-17,1199.04167565703,"Sim3"
"2341",5.41427658964081e-18,1211.21420183918,"Sim3"
"2342",2.82557367458996e-18,1223.38672802132,"Sim3"
"2343",1.47459525909914e-18,1235.55925420346,"Sim3"
"2344",7.69553877753057e-19,1247.7317803856,"Sim3"
"2345",4.01610656965331e-19,1259.90430656774,"Sim3"
"2346",2.09590419138764e-19,1272.07683274988,"Sim3"
"2347",1.09379925639162e-19,1284.24935893202,"Sim3"
"2348",5.70826098921419e-20,1296.42188511416,"Sim3"
"2349",2.97899667883101e-20,1308.5944112963,"Sim3"
"2350",1.55466283501306e-20,1320.76693747845,"Sim3"
"2351",8.11339115530429e-21,1332.93946366059,"Sim3"
"2352",4.23417313107746e-21,1345.11198984273,"Sim3"
"2353",2.20970760077521e-21,1357.28451602487,"Sim3"
"2354",1.1531903702958e-21,1369.45704220701,"Sim3"
"2355",2.17536605121951e-22,1860,"Sim3"
"2356",1.13526838630354e-22,1872.17252618214,"Sim3"
"2357",5.92467786383686e-23,1884.34505236428,"Sim3"
"2358",3.09193915850426e-23,1896.51757854642,"Sim3"
"2359",1.61360465152798e-23,1908.69010472856,"Sim3"
"2360",8.42099355115478e-24,1920.86263091071,"Sim3"
"2361",4.39470302229485e-24,1933.03515709285,"Sim3"
"2362",2.29348408080886e-24,1945.20768327499,"Sim3"
"2363",1.19691119109498e-24,1957.38020945713,"Sim3"
"2364",6.2463760326741e-25,1969.55273563927,"Sim3"
"2365",3.25982527624886e-25,1981.72526182141,"Sim3"
"2366",1.701220159671e-25,1993.89778800355,"Sim3"
"2367",8.87823667347406e-26,2006.07031418569,"Sim3"
"2368",4.63332661455548e-26,2018.24284036784,"Sim3"
"2369",2.41801568337193e-26,2030.41536654998,"Sim3"
"2370",1.26190107700697e-26,2042.58789273212,"Sim3"
"2371",6.58554176923598e-27,2054.76041891426,"Sim3"
"2372",3.43682727470342e-27,2066.9329450964,"Sim3"
"2373",1.79359301482582e-27,2079.10547127854,"Sim3"
"2374",9.36030718363521e-28,2091.27799746068,"Sim3"
"2375",4.88490699103895e-28,2103.45052364282,"Sim3"
"2376",2.54930910310509e-28,2115.62304982496,"Sim3"
"2377",1.33041978385595e-28,2127.79557600711,"Sim3"
"2378",6.94312352754485e-29,2139.96810218925,"Sim3"
"2379",3.6234401279744e-29,2152.14062837139,"Sim3"
"2380",1.89098153142866e-29,2164.31315455353,"Sim3"
"2381",9.86855315918592e-30,2176.48568073567,"Sim3"
"2382",5.15014767923727e-30,2188.65820691781,"Sim3"
"2383",2.68773149316866e-30,2200.83073309995,"Sim3"
"2384",1.40265891956723e-30,2213.00325928209,"Sim3"
"2385",7.32012126078117e-31,2225.17578546423,"Sim3"
"2386",3.82018568627313e-31,2237.34831164638,"Sim3"
"2387",1.99365804987344e-31,2249.52083782852,"Sim3"
"2388",1.0404395875591e-31,2261.69336401066,"Sim3"
"2389",5.42979040677943e-32,2273.8658901928,"Sim3"
"2390",2.83366994240589e-32,2286.03841637494,"Sim3"
"2391",1.47882049599356e-32,2298.21094255708,"Sim3"
"2392",7.71758921758496e-33,2310.38346873922,"Sim3"
"2393",4.02761413523465e-33,2322.55599492136,"Sim3"
"2394",2.10190969809328e-33,2334.72852110351,"Sim3"
"2395",1.09693337807326e-33,2346.90104728565,"Sim3"
"2396",5.72461717562248e-34,2359.07357346779,"Sim3"
"2397",2.98753255781073e-34,2371.24609964993,"Sim3"
"2398",1.55911749382763e-34,2383.41862583207,"Sim3"
"2399",8.13663889019066e-35,2395.59115201421,"Sim3"
"2400",4.24630553447452e-35,2407.76367819635,"Sim3"
"2401",2.21603919449427e-35,2419.93620437849,"Sim3"
"2402",1.1564946685219e-35,2432.10873056063,"Sim3"
"2403",6.03545244886708e-36,2444.28125674278,"Sim3"
"2404",3.14974960577137e-36,2456.45378292492,"Sim3"
"2405",1.64377445818816e-36,2468.62630910706,"Sim3"
"2406",8.57844212264001e-37,2480.7988352892,"Sim3"
"2407",4.47687143968632e-37,2492.97136147134,"Sim3"
"2408",2.33636569448708e-37,2505.14388765348,"Sim3"
"2409",1.21929001802173e-37,2517.31641383562,"Sim3"
"2410",6.36316545631275e-38,2529.48894001776,"Sim3"
"2411",3.32077471528108e-38,2541.6614661999,"Sim3"
"2412",1.7330281265451e-38,2553.83399238205,"Sim3"
"2413",9.04423438776451e-39,2566.00651856419,"Sim3"
"2414",4.71995661281575e-39,2578.17904474633,"Sim3"
"2415",2.46322568298339e-39,2590.35157092847,"Sim3"
"2416",1.28549502951667e-39,2602.52409711061,"Sim3"
"2417",6.70867262520016e-40,2614.69662329275,"Sim3"
"2418",3.50108614648101e-40,2626.86914947489,"Sim3"
"2419",1.82712809073993e-40,2639.04167565703,"Sim3"
"2420",9.5353182421016e-41,2651.21420183918,"Sim3"
"2421",4.9762408250937e-41,2663.38672802132,"Sim3"
"2422",2.59697391535318e-41,2675.55925420346,"Sim3"
"2423",1.35529484083959e-41,2687.7317803856,"Sim3"
"2424",7.07294014293788e-42,2699.90430656774,"Sim3"
"2425",3.69118812808225e-42,2712.07683274988,"Sim3"
"2426",1.92633749495241e-42,2724.24935893202,"Sim3"
"2427",1.00530669684058e-42,2736.42188511416,"Sim3"
"2428",5.24644075797056e-43,2748.5944112963,"Sim3"
"2429",2.73798440947415e-43,2760.76693747845,"Sim3"
"2430",1.42888464243773e-43,2772.93946366059,"Sim3"
"2431",7.45698665898002e-44,2785.11198984273,"Sim3"
"2432",3.89161226740732e-44,2797.28451602487,"Sim3"
"2433",2.0309337715654e-44,2809.45704220701,"Sim3"
"2434",3.83113186923796e-45,3300,"Sim3"
"2435",1.99937058522523e-45,3312.17252618214,"Sim3"
"2436",1.04342081491938e-45,3324.34505236428,"Sim3"
"2437",5.44534867649047e-46,3336.51757854642,"Sim3"
"2438",2.84178940889229e-46,3348.69010472856,"Sim3"
"2439",1.48305783968589e-46,3360.86263091071,"Sim3"
"2440",7.73970283994804e-47,3373.03515709285,"Sim3"
"2441",4.03915467406092e-47,3385.20768327499,"Sim3"
"2442",2.10793241269942e-47,3397.38020945713,"Sim3"
"2443",1.10007648012188e-47,3409.55273563927,"Sim3"
"2444",5.74102022828904e-48,3421.72526182141,"Sim3"
"2445",2.99609289510237e-48,3433.89778800355,"Sim3"
"2446",1.56358491681506e-48,3446.07031418569,"Sim3"
"2447",8.15995323805884e-49,3458.24284036784,"Sim3"
"2448",4.25847270149782e-49,3470.41536654998,"Sim3"
"2449",2.22238893046845e-49,3482.58789273212,"Sim3"
"2450",1.15980843473096e-49,3494.76041891426,"Sim3"
"2451",6.05274615451553e-50,3506.9329450964,"Sim3"
"2452",3.15877475227199e-50,3519.10547127854,"Sim3"
"2453",1.64848445331665e-50,3531.27799746068,"Sim3"
"2454",8.60302239300881e-51,3543.45052364282,"Sim3"
"2455",4.48969925956558e-51,3555.62304982496,"Sim3"
"2456",2.34306020843611e-51,3567.79557600711,"Sim3"
"2457",1.22278371511411e-51,3579.96810218925,"Sim3"
"2458",6.38139817562024e-52,3592.14062837139,"Sim3"
"2459",3.33028990920191e-52,3604.31315455353,"Sim3"
"2460",1.73799386499716e-52,3616.48568073567,"Sim3"
"2461",9.07014931769606e-53,3628.65820691781,"Sim3"
"2462",4.73348095768086e-53,3640.83073309995,"Sim3"
"2463",2.47028369566232e-53,3653.00325928209,"Sim3"
"2464",1.28917842737977e-53,3665.17578546423,"Sim3"
"2465",6.72789534473195e-54,3677.34831164638,"Sim3"
"2466",3.51111799641771e-54,3689.52083782852,"Sim3"
"2467",1.83236345886701e-54,3701.69336401066,"Sim3"
"2468",9.56264030094313e-55,3713.8658901928,"Sim3"
"2469",4.99049951485955e-55,3726.03841637494,"Sim3"
"2470",2.60441516401669e-55,3738.21094255708,"Sim3"
"2471",1.35917823984619e-55,3750.38346873922,"Sim3"
"2472",7.09320661772785e-56,3762.55599492136,"Sim3"
"2473",3.70176468742405e-56,3774.72852110351,"Sim3"
"2474",1.93185713310705e-56,3786.90104728565,"Sim3"
"2475",1.00818725604453e-56,3799.07357346779,"Sim3"
"2476",5.26147366609784e-57,3811.24609964993,"Sim3"
"2477",2.74582970307038e-57,3823.41862583207,"Sim3"
"2478",1.43297890225027e-57,3835.59115201421,"Sim3"
"2479",7.47835356285298e-58,3847.76367819635,"Sim3"
"2480",3.90276311278645e-58,3859.93620437849,"Sim3"
"2481",2.03675311504205e-58,3872.10873056063,"Sim3"
"2482",1.06292980940667e-58,3884.28125674278,"Sim3"
"2483",5.54716117226596e-59,3896.45378292492,"Sim3"
"2484",2.89492276900876e-59,3908.62630910706,"Sim3"
"2485",1.51078679314846e-59,3920.7988352892,"Sim3"
"2486",7.88441321746672e-60,3932.97136147134,"Sim3"
"2487",4.11467535099477e-60,3945.14388765348,"Sim3"
"2488",2.1473447391845e-60,3957.31641383562,"Sim3"
"2489",1.12064477402539e-60,3969.48894001776,"Sim3"
"2490",5.8483609391352e-61,3981.6614661999,"Sim3"
"2491",3.05211129049779e-61,3993.83399238205,"Sim3"
"2492",1.59281949704041e-61,4006.00651856419,"Sim3"
"2493",8.31252109990483e-62,4018.17904474633,"Sim3"
"2494",4.33809400027767e-62,4030.35157092847,"Sim3"
"2495",2.26394126752479e-62,4042.52409711061,"Sim3"
"2496",1.1814935458922e-62,4054.69662329275,"Sim3"
"2497",6.16591525146377e-63,4066.86914947489,"Sim3"
"2498",3.21783483459691e-63,4079.04167565703,"Sim3"
"2499",1.67930641282933e-63,4091.21420183918,"Sim3"
"2500",8.76387438487964e-64,4103.38672802132,"Sim3"
"2501",4.57364383576347e-64,4115.55925420346,"Sim3"
"2502",2.38686875436137e-64,4127.7317803856,"Sim3"
"2503",1.24564628447847e-64,4139.90430656774,"Sim3"
"2504",6.50071212838915e-65,4152.07683274988,"Sim3"
